configName      Platooning
iniFile         omnetpp.ini
processID       3604
runID           Platooning-0-20191111-22:39:22-3604
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-11-11 22:39:22.320
endDateTime     2019-11-11 22:40:14.320
duration        0 hour, 0 minute, 52 second


timeStep    vehId          fromState                     toState                       commandSent    receiverId     senderPltId    receiverPltId    maneuverStartEnd 
0.33        veh.4          state_waitForSplitDone        state_waitForGap              -              -              -              -                -                

0.73        veh.4          state_waitForGap              state_platoonLeader           GAP_CREATED    veh            veh.4          veh              Split_End        

25.00       veh1           state_platoonLeader           state_sendVoteLeader          -              -              -              -                -                
25.00       veh1           state_sendVoteLeader          state_waitForVoteReply        VOTE_LEADER    multicast      veh1           veh1             LLeave_Start     

25.01       veh1.1         state_platoonFollower         state_platoonFollower         ELECTED_LEADER veh1           veh1           veh1             -                

25.09       veh1           state_waitForVoteReply        state_sendSplitReq            -              -              -              -                -                
25.09       veh1           state_sendSplitReq            state_waitForSplitReply       SPLIT_REQ      veh1.1         veh1           veh1             -                

25.13       veh1.1         state_platoonFollower         state_waitForCHANGEPL         SPLIT_ACCEPT   veh1           veh1           veh1             -                

25.18       veh1           state_waitForSplitReply       state_makeItFreeAgent         -              -              -              -                Split_Start      
25.18       veh1           state_makeItFreeAgent         state_waitForAck              CHANGE_PL      veh1.1         veh1           veh1             -                

25.22       veh1.1         state_waitForCHANGEPL         state_sendingACK              -              -              -              -                -                
25.22       veh1.1         state_sendingACK              state_waitForSplitDone        ACK            veh1           veh1.1         veh1.1           -                

25.30       veh1           state_waitForAck              state_changePL                -              -              -              -                -                
25.30       veh1           state_changePL                state_waitForAllAcks2         CHANGE_PL      veh1.2         veh1           veh1             -                
25.30       veh1           state_changePL                state_waitForAllAcks2         CHANGE_PL      veh1.3         veh1           veh1             -                

25.34       veh1.3         state_platoonFollower         state_platoonFollower         ACK            veh1           veh1.1         veh1             -                

25.37       veh1.4         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
25.37       veh1.4         state_sendMergeReq            state_waitForMergeReply       MERGE_REQ      veh1.1         veh1.4         veh1.1           Merge_Request    

25.37       veh1.2         state_platoonFollower         state_platoonFollower         ACK            veh1           veh1.1         veh1             -                

25.39       veh1           state_waitForAllAcks2         state_splitDone               -              -              -              -                -                
25.39       veh1           state_splitDone               state_splitCompleted          CHANGE_Tg      multicast      veh1           veh1             -                
25.39       veh1           state_splitDone               state_splitCompleted          SPLIT_DONE     veh1.1         veh1           veh1             -                

25.41       veh1.1         state_waitForSplitDone        state_waitForGap              -              -              -              -                -                

26.37       veh1.4         state_waitForMergeReply       state_sendMergeReq            -              -              -              -                -                
26.37       veh1.4         state_sendMergeReq            state_waitForMergeReply       MERGE_REQ      veh1.1         veh1.4         veh1.1           Merge_Request    

27.37       veh1.4         state_waitForMergeReply       state_sendMergeReq            -              -              -              -                -                
27.37       veh1.4         state_sendMergeReq            state_waitForMergeReply       MERGE_REQ      veh1.1         veh1.4         veh1.1           Merge_Request    

28.37       veh1.4         state_waitForMergeReply       state_platoonLeader           -              -              -              -                -                

28.37       veh1.4         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
28.37       veh1.4         state_sendMergeReq            state_waitForMergeReply       MERGE_REQ      veh1.1         veh1.4         veh1.1           Merge_Request    

29.21       veh1.1         state_waitForGap              state_platoonLeader           GAP_CREATED    veh1           veh1.1         veh1             Split_End        

29.23       veh1           state_splitCompleted          state_idle                    -              -              -              -                LLeave_End       

29.28       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
29.28       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

29.37       veh1.4         state_waitForMergeReply       state_sendMergeReq            -              -              -              -                -                
29.37       veh1.4         state_sendMergeReq            state_waitForMergeReply       MERGE_REQ      veh1.1         veh1.4         veh1.1           Merge_Request    

29.41       veh1.1         state_platoonLeader           state_sendMergeAccept         -              -              -              -                -                
29.41       veh1.1         state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh1.4         veh1.1         veh1.4           -                

29.43       veh1.4         state_waitForMergeReply       state_mergeAccepted           -              -              -              -                Merge_Start      
29.43       veh1.4         state_mergeAccepted           state_waitForCatchup          -              -              -              -                -                

34.41       veh1.1         state_waitForMergeDone        state_sendMergeAccept         -              -              -              -                -                
34.41       veh1.1         state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh1.4         veh1.1         veh1.4           -                

38.43       veh1.4         state_waitForCatchup          state_sendMergeDone           -              -              -              -                -                
38.43       veh1.4         state_sendMergeDone           state_platoonFollower         MERGE_DONE     veh1.1         veh1.1         veh1.1           Merge_End        

38.44       veh1.1         state_waitForMergeDone        state_mergeDone               -              -              -              -                -                
38.44       veh1.1         state_mergeDone               state_platoonLeader           -              -              -              -                -                

65.06       veh.4          state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
65.06       veh.4          state_sendMergeReq            state_waitForMergeReply       MERGE_REQ      veh            veh.4          veh              Merge_Request    

65.06       veh            state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
65.06       veh            state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

65.11       veh            state_platoonLeader           state_sendMergeAccept         -              -              -              -                -                
65.11       veh            state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh.4          veh            veh.4            -                

65.15       veh.4          state_waitForMergeReply       state_mergeAccepted           -              -              -              -                Merge_Start      
65.15       veh.4          state_mergeAccepted           state_waitForCatchup          -              -              -              -                -                

70.11       veh            state_waitForMergeDone        state_sendMergeAccept         -              -              -              -                -                
70.11       veh            state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh.4          veh            veh.4            -                

75.11       veh            state_waitForMergeDone        state_sendMergeAccept         -              -              -              -                -                
75.11       veh            state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh.4          veh            veh.4            -                

77.65       veh.4          state_waitForCatchup          state_sendMergeDone           -              -              -              -                -                
77.65       veh.4          state_sendMergeDone           state_platoonFollower         MERGE_DONE     veh            veh            veh              Merge_End        

77.69       veh            state_waitForMergeDone        state_mergeDone               -              -              -              -                -                
77.69       veh            state_mergeDone               state_platoonLeader           -              -              -              -                -                
